,identificador,fecha_prestamo,estado_prestamo,riesgo_prestamo,clasificacion_estado_prestamo,duracion_prestamo_meses,grado,sub_grado,grado_codificado,sub_grado_codificado,estado_verificacion,estado_verificacion_imputado,estado_verificacion_binario,estado_direccion,regiones_direccion,prestamo_aceptado_EUR,interes_prestamo,pago_mensual_EUR,pago_efectuado_EUR,interes_prestamo_imputado,duracion_prestamo_meses_imputado,pago_mensual_imputado_EUR,pago_efectuado_imputado_EUR,prestamo_aceptado_USD,pago_mensual_USD,pago_efectuado_USD,pago_mensual_imputado_USD,pago_efectuado_imputado_USD,prestamo_aceptado_USD_imputado,pago_mensual_USD_imputado,pago_efectuado_USD_imputado,pago_mensual_imputado_USD_imputado,pago_efectuado_imputado_USD_imputado
2528,46367549,4,Current,Bajo,Positivo,36,B,B4,1,8,Not Verified,Not Verified,Negativo,LA,south,10000,10.99003868,327.34,2612.61,10.99003868,36,327.34,2612.61,11114.32195,363.8162146,2903.738866,363.8162146,2903.738866,11114.32195,363.8162146,2903.738866,363.8162146,2903.738866
2529,46377778,4,Fully Paid,Bajo,Positivo,36,C,C3,2,12,Source Verified,Source Verified,Positivo,MI,midwest,13000,13.33,440.1,13435.46,13.33,36,440.090563,13435.46,14448.61853,489.1413089,14932.60279,489.1308203,14932.60279,14448.61853,489.1413089,14932.60279,489.1308203,14932.60279
2530,46378397,5,Current,Bajo,Positivo,36,D,D1,3,15,Source Verified,Source Verified,Positivo,FL,south,8000,15.61,279.72,2223.88,15.61,36,279.7183422,2223.88,8768.276215,306.5827778,2437.449264,306.5809609,2437.449264,8768.276215,306.5827778,2437.449264,306.5809609,2437.449264
2531,46386455,4,Current,Bajo,Positivo,36,D,D1,3,15,Verified,Verified,Positivo,VA,south,25000,15.61,874.12,7823.72,15.61,36,874.1198194,7823.72,27785.80487,971.52511,8695.53429,971.5249094,8695.53429,27785.80487,971.52511,8695.53429,971.5249094,8695.53429
2532,46386463,4,Current,Bajo,Positivo,36,B,B2,1,6,Not Verified,Not Verified,Negativo,TN,south,16000,9.170993566,510.07,,9.170993566,36,510.07,2632.877274,17782.91512,566.9082196,,566.9082196,2926.264567,17782.91512,566.9082196,,566.9082196,2926.264567
2533,46386621,4,No especificado,No especificado,Negativo,36,C,C4,2,13,Not Verified,Not Verified,Negativo,OK,south,14000,13.99,478.42,4294.9,13.99,36,478.4188227,4294.9,15560.05073,531.7313906,4773.490133,531.7300821,4773.490133,15560.05073,531.7313906,4773.490133,531.7300821,4773.490133
2534,46386734,4,Current,Bajo,Positivo,36,C,C5,2,14,Verified,Verified,Positivo,OH,midwest,21175,14.65,730.42,6539.31,14.65,36,730.4142084,6539.31,23534.57672,811.8123037,7267.999665,811.8058667,7267.999665,23534.57672,811.8123037,7267.999665,811.8058667,7267.999665
2535,46386746,4,Current,Bajo,Positivo,60,C,C1,2,10,Source Verified,Source Verified,Positivo,TN,south,22400,12.29048552,501.57,3997.27,12.29048552,60,501.57,3997.27,24896.08116,557.4610459,4442.694569,557.4610459,4442.694569,24896.08116,557.4610459,4442.694569,557.4610459,4442.694569
2536,46387621,4,Current,Bajo,Positivo,60,E,E5,4,24,Verified,Verified,Positivo,GA,south,24650,21.67,676.19,5379.84,21.67,60,676.1892434,5379.84,27396.8036,751.5393357,5979.327378,751.5384949,5979.327378,27396.8036,751.5393357,5979.327378,751.5384949,5979.327378
2537,46387666,4,Fully Paid,Bajo,Positivo,36,B,B5,1,9,Not Verified,Not Verified,Negativo,UT,west,2200,11.5313307,72.58,2284.96,11.5313307,36,72.58,2284.96,2445.150828,80.66774869,2539.578108,80.66774869,2539.578108,2445.150828,80.66774869,2539.578108,80.66774869,2539.578108
2538,46388098,4,Fully Paid,Bajo,Positivo,36,C,C2,2,11,Source Verified,Source Verified,Positivo,MA,east,21000,12.6908481,704.45,,12.6908481,36,704.45,4387.4266,23340.07609,782.9484096,,782.9484096,4876.327175,23340.07609,782.9484096,,782.9484096,4876.327175
2539,46397256,4,Current,Bajo,Positivo,36,B,B4,1,8,Source Verified,Source Verified,Positivo,CA,west,7000,10.99064206,229.14,1843.8,10.99064206,36,229.14,1843.8,7780.025363,254.6735731,2049.258681,254.6735731,2049.258681,7780.025363,254.6735731,2049.258681,254.6735731,2049.258681
2540,46397738,4,No especificado,No especificado,Negativo,36,C,C1,2,10,Verified,Verified,Positivo,TX,south,8000,12.29158782,266.83,2123.72,12.29158782,36,266.83,2123.72,8891.457558,296.5634525,2360.370781,296.5634525,2360.370781,8891.457558,296.5634525,2360.370781,296.5634525,2360.370781
2541,46406776,4,Current,Bajo,Positivo,36,A,A4,0,3,Source Verified,Source Verified,Positivo,MA,east,18000,6.920049895,555.13,4434.12,6.920049895,36,555.13,4434.12,20005.7795,616.9893542,4928.223723,616.9893542,4928.223723,20005.7795,616.9893542,4928.223723,616.9893542,4928.223723
2542,46407357,4,Charged Off,Alto,Negativo,36,E,E3,4,22,Verified,Verified,Positivo,NC,south,26575,19.52,981.14,3083.94,19.52,36,981.1347167,3083.94,29536.31057,1090.470584,3427.590203,1090.464711,3427.590203,29536.31057,1090.470584,3427.590203,1090.464711,3427.590203
2543,46408128,4,Current,Bajo,Positivo,36,A,A5,0,4,Source Verified,Source Verified,Positivo,IL,midwest,24000,7.890408449,750.86,6714.36,7.890408449,36,750.86,6714.36,26674.37267,834.5299777,7462.555871,834.5299777,7462.555871,26674.37267,834.5299777,7462.555871,834.5299777,7462.555871
2544,46408518,5,Current,Bajo,Positivo,36,D,D5,3,19,Source Verified,Source Verified,Positivo,ENE,RNE,22125,17.86,798.32,6342.65,17.86,36,798.3187511,6342.65,24249.76391,874.9862835,6951.763392,874.9849146,6951.763392,24249.76391,874.9862835,6951.763392,874.9849146,6951.763392
2545,46408588,4,Current,Bajo,Positivo,60,D,D5,3,19,Verified,Verified,Positivo,SC,south,25000,17.86,632.94,5162.73,17.86,60,632.93323,5162.73,27785.80487,703.4698933,5738.024335,703.4623689,5738.024335,27785.80487,703.4698933,5738.024335,703.4623689,5738.024335
2546,46416611,4,Current,Bajo,Positivo,36,A,A5,0,4,Not Verified,Not Verified,Negativo,TX,south,3000,7.892216607,93.86,749.56,7.892216607,36,93.86,749.56,3334.296584,104.3190258,833.0851159,104.3190258,833.0851159,3334.296584,104.3190258,833.0851159,104.3190258,833.0851159
2547,46418493,4,Current,Bajo,Positivo,36,A,A4,0,3,Source Verified,Source Verified,Positivo,NY,east,16000,6.92020189,493.45,3941.45,6.92020189,36,493.45,3941.45,17782.91512,548.4362165,4380.654424,548.4362165,4380.654424,17782.91512,548.4362165,4380.654424,548.4362165,4380.654424
2548,46426369,4,Current,Bajo,Positivo,36,A,A4,0,3,Source Verified,Source Verified,Positivo,NJ,east,10000,6.921022658,308.41,2463.44,6.921022658,36,308.41,2463.44,11114.32195,342.7768032,2737.946526,342.7768032,2737.946526,11114.32195,342.7768032,2737.946526,342.7768032,2737.946526
2549,46426500,5,No especificado,No especificado,Negativo,36,A,A2,0,1,Not Verified,Not Verified,Negativo,CA,west,16000,6.390912255,489.59,3421.45,6.390912255,36,489.59,3421.45,17536.55243,536.607544,3750.027332,536.607544,3750.027332,17536.55243,536.607544,3750.027332,536.607544,3750.027332
2550,46426805,4,Current,Bajo,Positivo,36,A,A4,0,3,Source Verified,Source Verified,Positivo,MA,east,20000,6.921022658,616.82,4926.87,6.921022658,36,616.82,4926.87,22228.64389,685.5536063,5475.881937,685.5536063,5475.881937,22228.64389,685.5536063,5475.881937,685.5536063,5475.881937
2551,46426972,4,Fully Paid,Bajo,Positivo,60,E,E5,4,24,Source Verified,Source Verified,Positivo,NV,west,18000,20.49,481.82,19456.45,20.49,60,481.810743,19456.45,20005.7795,535.5102601,21624.52492,535.4999716,21624.52492,20005.7795,535.5102601,21624.52492,535.4999716,21624.52492
2552,46427978,4,Current,Bajo,Positivo,36,A,A3,0,2,Source Verified,Source Verified,Positivo,FL,south,28000,6.680160434,860.47,6873.37,6.680160434,36,860.47,6873.37,31120.10145,956.3540606,7639.284704,956.3540606,7639.284704,31120.10145,956.3540606,7639.284704,956.3540606,7639.284704
2553,46428263,4,Current,Bajo,Positivo,,B,B4,1,8,Source Verified,Source Verified,Positivo,KY,south,24000,,785.62,6270.31,28.99,60,761.6587763,6270.31,26674.37267,873.1633608,6969.024405,846.5320854,6969.024405,26674.37267,873.1633608,6969.024405,846.5320854,6969.024405
2554,46428338,5,Current,Bajo,Positivo,60,E,E5,4,24,Verified,Verified,Positivo,TX,south,31975,21.67,877.13,7040.4,21.67,60,877.1258036,7040.4,35045.704,961.3647645,7716.521483,961.3601651,7716.521483,35045.704,961.3647645,7716.521483,961.3601651,7716.521483
2555,46428950,4,Current,Bajo,Positivo,36,A,A1,0,0,Not Verified,Not Verified,Negativo,CO,west,12000,5.931331429,364.69,2909.61,5.931331429,36,364.69,2909.61,13337.18634,405.3282071,3233.834228,405.3282071,3233.834228,13337.18634,405.3282071,3233.834228,405.3282071,3233.834228
2556,46436271,4,Current,Bajo,Positivo,60,C,C3,2,12,Verified,Verified,Positivo,WA,west,22950,13.33,526.07,4191.56,13.33,60,526.0681572,4191.56,25507.36887,584.6911347,4658.63473,584.6890866,4658.63473,25507.36887,584.6911347,4658.63473,584.6890866,4658.63473
2557,46436574,4,Current,Bajo,Positivo,60,D,D1,3,15,Source Verified,Source Verified,Positivo,LA,south,20000,15.61,482.23,3901.2,15.61,60,482.2264828,3901.2,22228.64389,535.9659473,4335.919278,535.9620381,4335.919278,22228.64389,535.9659473,4335.919278,535.9620381,4335.919278
2558,46436978,4,Current,Bajo,Positivo,36,C,C2,2,11,Not Verified,Not Verified,Negativo,MO,midwest,7000,12.6918393,234.82,2098.45,12.6918393,36,234.82,2098.45,7780.025363,260.986508,2332.284889,260.986508,2332.284889,7780.025363,260.986508,2332.284889,260.986508,2332.284889
2559,46437166,0,Current,Bajo,Positivo,60,B,B4,1,8,Not Verified,Not Verified,Negativo,CA,west,11000,10.99149505,239.12,1906.24,10.99149505,60,239.12,1906.24,,,,,,13308.49111,289.3023995,2306.288918,289.3023995,2306.288918
2560,46437613,4,Current,Bajo,Positivo,36,A,A5,0,4,Source Verified,Source Verified,Positivo,NJ,east,12000,7.890408449,375.43,2998.18,7.890408449,36,375.43,2998.18,13337.18634,417.2649889,3332.273778,417.2649889,3332.273778,13337.18634,417.2649889,3332.273778,417.2649889,3332.273778
2561,46437789,4,Current,Bajo,Positivo,36,C,C4,2,13,No especificado,Not Verified,Negativo,TX,south,15000,13.99,512.6,4089.14,13.99,36,512.5915958,4089.14,16671.48292,569.720143,4544.801845,569.7108023,4544.801845,16671.48292,569.720143,4544.801845,569.7108023,4544.801845
2562,46446219,4,Current,Bajo,Positivo,36,D,D4,3,18,Verified,Verified,Positivo,FL,south,5000,17.57,179.69,1432.64,17.57,36,179.6852621,1432.64,5557.160974,199.7132511,1592.282219,199.7079852,1592.282219,5557.160974,199.7132511,1592.282219,199.7079852,1592.282219
2563,46447153,4,Current,Bajo,Positivo,36,A,A5,0,4,Verified,Verified,Positivo,IL,midwest,8000,7.891312531,250.29,2245.6,7.891312531,36,250.29,2245.6,8891.457558,278.180364,2495.832136,278.180364,2495.832136,8891.457558,278.180364,2495.832136,278.180364,2495.832136
2564,46447303,4,Current,Bajo,Positivo,36,B,B1,1,5,No especificado,Not Verified,Negativo,UT,west,10000,8.18114834,314.2,2504.51,8.18114834,36,314.2,2504.51,11114.32195,349.2119956,2783.593046,349.2119956,2783.593046,11114.32195,349.2119956,2783.593046,349.2119956,2783.593046
2565,46447359,5,Current,Bajo,Positivo,36,C,C3,2,12,Source Verified,Source Verified,Positivo,NJ,east,4200,13.33,142.19,2584.41,13.33,36,142.183105,2584.41,4603.345013,155.8451494,2832.602591,155.8375922,2832.602591,4603.345013,155.8451494,2832.602591,155.8375922,2832.602591
2566,46447551,0,Current,Bajo,Positivo,36,A,A2,0,1,Not Verified,Not Verified,Negativo,OR,west,13500,6.390657718,413.09,3299.93,6.390657718,36,413.09,3299.93,,,,,,16333.14818,499.7822357,3992.462643,499.7822357,3992.462643
2567,46448183,4,Current,Bajo,Positivo,36,A,A5,0,4,Source Verified,Source Verified,Positivo,ENE,RNE,18000,7.891011171,563.15,4497.31,7.891011171,36,563.15,4497.31,20005.7795,625.9030405,4998.455124,625.9030405,4998.455124,20005.7795,625.9030405,4998.455124,625.9030405,4998.455124
2568,46448725,4,Current,Bajo,Positivo,60,C,C5,2,14,Source Verified,Source Verified,Positivo,VA,south,14700,14.65,347.02,2764.2,14.65,60,347.0171099,2764.2,16338.05326,385.6892002,3072.220873,385.6859881,3072.220873,16338.05326,385.6892002,3072.220873,385.6859881,3072.220873
2569,46456580,4,Current,Bajo,Positivo,36,D,D1,3,15,No especificado,Not Verified,Negativo,CA,west,15500,15.61,541.96,4335.68,15.61,36,541.954288,4335.68,17227.19902,602.3517922,4818.814338,602.3454438,4818.814338,17227.19902,602.3517922,4818.814338,602.3454438,4818.814338
2570,46456701,4,Current,Bajo,Positivo,36,A,A5,0,4,Not Verified,Not Verified,Negativo,OH,midwest,10000,7.890770083,312.86,2498.5,7.890770083,36,312.86,2498.5,11114.32195,347.7226764,2776.913338,347.7226764,2776.913338,11114.32195,347.7226764,2776.913338,347.7226764,2776.913338
2571,46456809,4,Current,Bajo,Positivo,36,D,D2,3,16,Source Verified,Source Verified,Positivo,NC,south,9975,16.55080995,353.41,2818.11,16.55080995,36,353.41,2818.11,11086.53614,392.7912519,3132.138182,392.7912519,3132.138182,11086.53614,392.7912519,3132.138182,392.7912519,3132.138182
2572,46467048,4,Current,Bajo,Positivo,60,B,B1,1,5,Source Verified,Source Verified,Positivo,NV,west,21000,8.18043379,427.62,3411.42,8.18043379,60,427.62,3411.42,23340.07609,475.2706351,3791.562018,475.2706351,3791.562018,23340.07609,475.2706351,3791.562018,475.2706351,3791.562018
2573,46467431,4,Current,Bajo,Positivo,36,A,A1,0,0,Not Verified,Not Verified,Negativo,CA,west,12000,,,2909.61,28.99,36,502.8033125,2909.61,13337.18634,,3233.834228,558.8317891,3233.834228,13337.18634,,3233.834228,558.8317891,3233.834228
2574,46467789,5,Current,Bajo,Positivo,36,B,B2,1,6,Source Verified,Source Verified,Positivo,MI,midwest,8500,9.172334439,270.98,2163.51,9.172334439,36,270.98,2163.51,9316.293478,297.0034361,2371.281659,297.0034361,2371.281659,9316.293478,297.0034361,2371.281659,297.0034361,2371.281659
2575,46476690,4,Current,Bajo,Positivo,60,D,D5,3,19,Source Verified,Source Verified,Positivo,CA,west,16575,17.86,419.64,3340.67,17.86,60,419.6347315,3340.67,18421.98863,466.4014062,3712.92819,466.3955506,3712.92819,18421.98863,466.4014062,3712.92819,466.3955506,3712.92819
2576,46476817,5,Current,Bajo,Positivo,60,D,D2,3,16,Source Verified,Source Verified,Positivo,IL,midwest,20050,16.55,493.46,3929.25,16.55,60,493.4556648,3929.25,21975.49226,540.8491976,4306.593665,540.8444461,4306.593665,21975.49226,540.8491976,4306.593665,540.8444461,4306.593665
2577,46477259,5,Current,Bajo,Positivo,36,B,B4,1,8,Verified,Verified,Positivo,VA,south,7200,10.99156388,235.69,,10.99156388,36,235.69,1618.710829,7891.448593,258.3243776,,258.3243776,1774.162958,7891.448593,258.3243776,,258.3243776,1774.162958
2578,46477478,4,Current,Bajo,Positivo,60,C,C5,2,14,Source Verified,Source Verified,Positivo,GA,south,15000,14.65,354.1,2808.38,14.65,60,354.0990918,2808.38,16671.48292,393.5581401,3121.323947,393.5571307,3121.323947,16671.48292,393.5581401,3121.323947,393.5571307,3121.323947
2579,46486249,4,Current,Bajo,Positivo,60,B,B3,1,7,Not Verified,Not Verified,Negativo,MO,midwest,19200,9.990127775,407.85,3241.49,9.990127775,60,407.85,3241.49,21339.49814,453.2976206,3602.696345,453.2976206,3602.696345,21339.49814,453.2976206,3602.696345,453.2976206,3602.696345
2580,46486543,4,Current,Bajo,Positivo,36,C,C2,2,11,Source Verified,Source Verified,Positivo,NY,east,27000,12.69073797,905.72,7226.72,12.69073797,36,905.72,7226.72,30008.66926,1006.646367,8032.00927,1006.646367,8032.00927,30008.66926,1006.646367,8032.00927,1006.646367,8032.00927
2581,46486705,4,Current,Bajo,Positivo,36,A,A1,0,0,Source Verified,Source Verified,Positivo,CO,west,9450,5.930542716,287.19,2300.15,5.930542716,36,287.19,2300.15,10503.03424,319.192212,2556.460763,319.192212,2556.460763,10503.03424,319.192212,2556.460763,319.192212,2556.460763
2582,46486949,5,Current,Bajo,Positivo,60,D,D1,3,15,Verified,Verified,Positivo,TX,south,12075,15.61,291.144239,2308.26,15.61,60,291.144239,2308.26,13234.61691,319.1041382,2529.932657,319.1041382,2529.932657,13234.61691,319.1041382,2529.932657,319.1041382,2529.932657
2583,46487053,4,Current,Bajo,Positivo,36,E,E4,4,23,Source Verified,Source Verified,Positivo,WV,south,7250,20.49,271.25,2161.75,20.49,36,271.2494829,2161.75,8057.883412,301.4759828,2402.638547,301.4754081,2402.638547,8057.883412,301.4759828,2402.638547,301.4754081,2402.638547
2584,46487364,0,Current,Bajo,Positivo,36,D,D1,3,15,Verified,Verified,Positivo,NY,east,2250,15.61,78.68,627.49,15.61,36,78.67078375,627.49,,,,,,2722.191364,95.19200733,759.1768261,95.18085693,759.1768261
2585,46487639,4,Current,Bajo,Positivo,36,C,C5,2,14,Verified,Verified,Positivo,WV,south,11250,14.65,388.0594968,3098.01,14.65,36,388.0594968,3098.01,12503.61219,431.3018182,3443.228054,431.3018182,3443.228054,12503.61219,431.3018182,3443.228054,431.3018182,3443.228054
2586,46496157,4,Current,Bajo,Positivo,36,D,D1,3,15,Source Verified,Source Verified,Positivo,ENE,RNE,6400,15.61,223.78,2008.47,15.61,36,223.7746738,2008.47,7113.166046,248.7162965,2232.27822,248.7103768,2232.27822,7113.166046,248.7162965,2232.27822,248.7103768,2232.27822
2587,46496232,4,Current,Bajo,Positivo,60,E,E1,4,20,Verified,Verified,Positivo,NJ,east,35000,18.25,893.54,7077.35,18.25,60,893.5367974,7077.35,38900.12681,993.1091233,7865.994643,993.1055637,7865.994643,38900.12681,993.1091233,7865.994643,993.1055637,7865.994643
2588,46496489,4,Current,Bajo,Positivo,,C,C1,2,10,Not Verified,Not Verified,Negativo,OK,south,20000,,447.83,3568.98,28.99,60,634.715647,3568.98,22228.64389,497.7326798,3966.679274,705.4434045,3966.679274,22228.64389,497.7326798,3966.679274,705.4434045,3966.679274
2589,46497001,4,No especificado,No especificado,Negativo,36,D,D3,3,17,Not Verified,Not Verified,Negativo,IN,midwest,8475,16.99,302.12,2408.96,16.99,36,302.1146888,2408.96,9419.38785,335.7858947,2677.3957,335.7799916,2677.3957,9419.38785,335.7858947,2677.3957,335.7799916,2677.3957
2590,46497029,4,Current,Bajo,Positivo,36,B,B1,1,5,Verified,Verified,Positivo,GA,south,15625,8.180109514,490.93,3920.34,8.180109514,36,490.93,3920.34,17366.12804,545.6354073,4357.19209,545.6354073,4357.19209,17366.12804,545.6354073,4357.19209,545.6354073,4357.19209
2591,46497468,4,Current,Bajo,Positivo,36,C,C4,2,13,Verified,Verified,Positivo,NH,east,6100,13.99205381,208.46,1662.94,13.99205381,36,208.46,1662.94,6779.736388,231.6891553,1848.245054,231.6891553,1848.245054,6779.736388,231.6891553,1848.245054,231.6891553,1848.245054
2592,46506426,4,Current,Bajo,Positivo,60,C,C3,2,12,Not Verified,Not Verified,Negativo,TX,south,10000,13.33124536,229.23,1819.03,13.33124536,60,229.23,1819.03,11114.32195,254.773602,2021.728505,254.773602,2021.728505,11114.32195,254.773602,2021.728505,254.773602,2021.728505
2593,46506469,4,Current,Bajo,Positivo,60,E,E1,4,20,Source Verified,Source Verified,Positivo,OH,midwest,10900,18.25,278.28,2256.55,18.25,60,278.2728883,2256.55,12114.61092,309.2893511,2508.002319,309.281447,2508.002319,12114.61092,309.2893511,2508.002319,309.281447,2508.002319
2594,46506750,4,Current,Bajo,Positivo,36,D,D2,3,16,Source Verified,Source Verified,Positivo,HI,west,24000,16.55,850.31,7446.74,16.55,36,850.3001349,7446.74,26674.37267,945.0619095,8276.546582,945.050945,8276.546582,26674.37267,945.0619095,8276.546582,945.050945,8276.546582
2595,46506778,4,Current,Bajo,Positivo,36,C,C4,2,13,Source Verified,Source Verified,Positivo,NC,south,5000,13.99,170.87,1359.19,13.99,36,170.8638653,1359.19,5557.160974,189.9104191,1510.647525,189.9036008,1510.647525,5557.160974,189.9104191,1510.647525,189.9036008,1510.647525
2596,46507116,4,Fully Paid,Bajo,Positivo,36,C,C2,2,11,Source Verified,Source Verified,Positivo,GA,south,5000,12.69243402,167.73,,12.69243402,36,167.73,3288.463933,5557.160974,186.420522,,186.420522,3654.904687,5557.160974,186.420522,,186.420522,3654.904687
2597,46507649,4,Current,Bajo,Positivo,60,D,D5,3,19,Source Verified,Source Verified,Positivo,TN,south,15500,17.86,392.42,3231.63,17.86,60,392.4186026,3231.63,17227.19902,436.1482218,3591.737623,436.1466687,3591.737623,17227.19902,436.1482218,3591.737623,436.1466687,3591.737623
2598,46508302,4,Current,Bajo,Positivo,60,A,A4,0,3,Verified,Verified,Positivo,MO,midwest,25000,6.920262779,494.09,3933.5,6.920262779,60,494.09,3933.5,27785.80487,549.1475331,4371.818538,549.1475331,4371.818538,27785.80487,549.1475331,4371.818538,549.1475331,4371.818538
2599,46516417,4,Current,Bajo,Positivo,60,A,A5,0,4,Source Verified,Source Verified,Positivo,FL,south,24000,7.890786244,485.38,3917.52,7.890786244,60,485.38,3917.52,26674.37267,539.4669587,4354.057851,539.4669587,4354.057851,26674.37267,539.4669587,4354.057851,539.4669587,4354.057851
2600,46516442,4,Current,Bajo,Positivo,36,A,A5,0,4,Not Verified,Not Verified,Negativo,PA,east,9000,7.892216607,281.58,2526.33,7.892216607,36,281.58,2526.33,10002.88975,312.9570774,2807.844496,312.9570774,2807.844496,10002.88975,312.9570774,2807.844496,312.9570774,2807.844496
2601,46516766,4,Current,Bajo,Positivo,60,C,C4,2,13,Not Verified,Not Verified,Negativo,CA,west,11200,13.99,260.55,2075.7,13.99,60,260.5463482,2075.7,12448.04058,289.5836583,2306.999807,289.5795996,2306.999807,12448.04058,289.5836583,2306.999807,289.5795996,2306.999807
